"CODIGO_BARRA";"ORIGEM";"DESCRICAO";"MARCA";"ATRIBUTO";"UN MEDIDA";"CATEGORIA";"COD_GRUPO";"grupo";"BALANCA";"QTDE_ESTOQUE";"PRECO_CUSTO";"PRECO_VENDA";"NCM";"CEST";"CFTOP";"UN_TRIBUT";"CEAN_TRIBUT";"CST-ICMS";"ALICOTA_ICMS";"CST_PIS";"PPIS";"CST_COFINS";"PCOFINS";"DT_CADASTRO";"LOJA"
7891017002155;0;"JARRA";"CISPER";"QUADRY";"1,5L";"INCOLOR";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755091;0;"JARRA";"CIV";"ICE";"1,5L";"VIDRO AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755084;0;"JARRA";"CIV";"ICE";"1,5L";"VIDRO BRANCA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007757262;0;"JARRA";"CIV";"MULTIUSO";"1L";"BRANCO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993149500;0;"JARRA";"COLOREX";"SUMMER";"1,2L";"SM 500.0500.03";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264711250;0;"JARRA";"ERCAPLAST";"SEM DESCRIÇÃO";"1,8L";"REF 125";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264711328;0;"JARRA";"ERCAPLAST";"SEM DESCRIÇÃO";"1,8LT";"TAMPA + ESPREMEDOR REF 132";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264719881;0;"JARRA";"ERCAPLAST";"SEM DESCRIÇÃO";"1L";"C/ESPREMEDOR EWF 988";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898908706116;0;"JARRA ESPREMEDOR";"MARBEL";"SEM DESCRIÇÃO";"1L";"COD 611";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898014916706;0;"JARRA";"EXITO";"TERMOPLASTICA";"2L";"GOMADA REF 8000";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898924027349;0;"JARRA";"EXPANFLEX";"INDIVIDUAL";"0G";"FLOWERS REF 34";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898924027615;0;"JARRA";"EXPANFLEX";"INDIVIDUAL";"0G";"FRUIT REF 55";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897291810929;0;"JARRA";"GIPLAS";"SEM DESCRIÇÃO";1,4;"CESP JSTE05";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897291800081;0;"JARRA";"GIPLAS";"SEM DESCRIÇÃO";"2L";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897291810615;0;"JARRA";"GIPLAS";"SEM DESCRIÇÃO";"0G";"REF JT 05";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897649766083;0;"JARRA";"INPLAST";"SEM DESCRIÇÃO";"1,5L";"C/ESPREMEDOR REF 6608";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891691028137;0;"JARRA";"INVICTA";"TROPICAL";"1L";"REF 2813";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896952500780;0;"JARRA";"JAGUAR";"SEM DESCRIÇÃO";"2LT";"REF 0078";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993576092;0;"JARRA";"JUG";"FRANCESINHA";"1,5L";"VIDRO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896600800309;0;"JARRA";"JUNDIAI";"C/ESPREMEDOR";"1,2L";"REF 421";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993990300;0;"JARRA";"MARINEX";"MEDIDORA";"500ML";"COD 6517.00-9";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891021001373;0;"JARRA";"MELLITA";"REFRATARIA";"1100ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891021001298;0;"JARRA";"MELLITA";"REFRATARIA";"1350ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891021001113;0;"JARRA";"MELLITA";"REFRATARIA";"700ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898297170789;0;"JARRA";"NERKO";"DECORADA";"4L";"C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896103449050;0;"JARRA";"PARIS";"GEOMETRICA";"1,6L";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898943806123;0;"JARRA";"PLASMAR";"FAVORITA";"2L";"REF 5500";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896042003481;0;"JARRA";"PLASUTIL";"C/ESPREMEDOR";"350ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115002002;0;"JARRA";"PLASVALE";"SEM DESCRIÇÃO";"1.75L";"REF 200";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115002033;0;"JARRA";"PLASVALE";"SEM DESCRIÇÃO";"2L";"REF 203";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115006543;0;"JARRA";"PLASVALE";"SEM DESCRIÇÃO";"3L";"REF 654";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898121660721;0;"JARRA QUADRADA";"RISCHIOTO";"PLASTICO";"1,5L";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;0;0;;0;;0;"2025/11/09";"MATRIZ"
7898913455771;0;"JARRA";"ROSSETTI";"SEM DESCRIÇÃO";"1L";"C/ESPREMEDOR REF 077";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725306250;0;"JARRA";"TRITEC";"SEM DESCRIÇÃO";"1,7L";"C/TAMPA REF 625";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725306267;0;"JARRA";"TRITEC";"SEM DESCRIÇÃO";"2L";"C/TAMPA REF 626";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725303983;0;"JARRA";"TRITEC";"SEM DESCRIÇÃO";"4L";"C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725318062;0;"JARRA";"TRITEC";"CRISTAL";"0G";"GRADUADA LARANJA REF 1806";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725318055;0;"JARRA";"TRITEC";"CRISTAL";"0G";"GRADUADA ROXA REF 1805";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725318079;0;"JARRA";"TRITEC";"CRISTAL";"0G";"GRADUADA VERDE REF 1807";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725318086;0;"JARRA";"TRITEC";"CRISTAL";"0G";"GRADUADA VERMELHA REF 1808";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725319069;0;"JARRA";"TRITEC";"CRISTAL";"0G";"TULIPA LARANJA REF 1906";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756296;0;"JOGO";"CIV";"SEM DESCRIÇÃO";"01JARRA 02 COPOS";"COPACABANA ONDAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;0;0;;0;;0;"2025/11/09";"MATRIZ"
9991883640630;0;"JOGO COPA";"FAAP";"SEM DESCRIÇÃO";"6 PEx005Fx0080AS 40CM X 63CM";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898127511119;0;"JOGO COPA";"FISCHER";"SEM DESCRIÇÃO";"7 PECAS";"C/BARRINHA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898127511812;0;"JOGO COPA";"FISCHER";"SEM DESCRIÇÃO";"7 PEÇAAS";"C/BARRINHA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898927410049;0;"JOGO COPA";"RDJ";"SEM DESCRIÇÃO";"2 PECAS 45CM X 70CM";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898927410025;0;"JOGO COPA";"RDJ";"SEM DESCRIÇÃO";"6 PECAS 45CM X 70CM";"SEMANINHA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007310;0;"JOGO COPO";"CISPER";"SEM DESCRIÇÃO";"C/4 300ML";"BLUE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017002322;0;"JOGO COPO";"CISPER";"FLORIDA";"300ML C/4";"DECORADO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017001585;0;"JOGO COPO";"CISPER";"FRUTTI";"300ML C/6";"AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017000878;0;"JOGO COPO";"CISPER";"FRUTTI";"300ML C/6";"INCOLOR";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017001578;0;"JOGO COPO";"CISPER";"FRUTTI";"300ML C/6";"VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017002278;0;"JOGO COPO";"CISPER";"MUNDIAL";"200ML C/6";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017002056;0;"JOGO COPO";"CISPER";"PILSENER";"200ML C/6";"CHOPP";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017000113;0;"JOGO COPO";"CISPER";"PILSENER";"C/6 300ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017002773;0;"JOGO COPO";"CISPER";"SIENA";"0G";"COD 786-30";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007334;0;"JOGO COPO";"CISPER";"TWIST";"300ML C/4";"AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007358;0;"JOGO COPO";"CISPER";"TWIST";"300ML C/6";"VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007297;0;"JOGO COPO";"CISPER";"TWIST";"4 COPOS 300ML";"BOLHA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007259;0;"JOGO COPO";"CISPER";"TWIST";"4 COPOS 300ML";"WAVE AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007211;0;"JOGO COPO";"CISPER";"TWIST";"4 COPOS 300ML";"WAVE CRISTAL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017007273;0;"JOGO COPO";"CISPER";"TWIST";"4 COPOS 300ML";"WAVE VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891017002766;0;"JOGO COPO";"CISPER";"WHISK";"0G";"COD 784-30";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756920;0;"JOGO COPO";"CIV";"BELLA COR";"1 JARRA + 6 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756425;0;"JOGO COPO";"CIV";"BELLA COR";"6 COPOS 310ML";"FLOR LARANJA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756418;0;"JOGO COPO";"CIV";"BELLA COR";"6 COPOS 310ML";"FLOR VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007752519;0;"JOGO COPO";"CIV";"BELLA COR";"6 COPOS 310ML";"TREVO ROXO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756944;0;"JOGO COPO";"CIV";"BELLACOR";"6 COPOS E 1 JARRA";"RESISTENTE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756937;0;"JOGO COPO";"CIV";"BELLACOR";"6 COPOS E 1 JARRA";"RESISTENTE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007754971;0;"JOGO COPO";"CIV";"BRASILIS";"6 COPOS 280ML";"BRANCO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007754698;0;"JOGO COPO";"CIV";"BRILHANTE";"6 COPOS";"NOVO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755237;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"ICE AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755220;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"ICE CRISTAL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756517;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"MARIMAR AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756500;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"MARIMAR BRANCO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755923;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"ONDAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755916;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"ONDAS BRANCAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755978;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"RITMO AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755961;0;"JOGO COPO";"CIV";"DIA A DIA";"6 COPOS 310ML";"RITMO BRANCO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007757194;0;"JOGO COPO";"CIV";"SEM DESCRIÇÃO";"LV 4 PG 3 COPOS";"310ML";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755145;0;"JOGO COPO";"CIV";"MINI CHOPP";"6 COPOS 200ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007757361;0;"JOGO COPO";"CIV";"TAÇAA IDEAL";"4UN 260ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993994407;0;"JOGO COPO";"COLOREX";"IPANEMA";"C/6";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896943310749;0;"JOGO COPO";"DOCESAR";"CHOPP";"6 PEÇAAS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896943310756;0;"JOGO COPO";"DOCESAR";"VINHO";"6 PEÇAAS";"BAIXO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896943310732;0;"JOGO COPO";"DOCESAR";"WHISKY";"6 PEÇAAS";"ALTO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896556810445;0;"JOGO COPO";"DOREMI";"CRISTAL";"4 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993997200;0;"JOGO COPO";"DURALEX";"CONE";"6 COPOS 350ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993102703;0;"JOGO COPO";"DURALEX";"CONE";"6 COPOS 350ML";"INCOLOR";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993128604;0;"JOGO COPO";"DURALEX";"TEXAS";"6 COPOS 350ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
49932580631;0;"JOGO COPO";"FRANCESINHO";"BICO DE JACA";"300ML 4UN";"AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993570687;0;"JOGO COPO";"FRANCESINHO";"BICO DE JACA";"6 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891155020349;0;"JOGO COPO";"NADIR";"BATUQUE";"275ML";"C/8";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891155017608;0;"JOGO COPO";"NADIR";"MARACATU";"6 COPOS 280ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240001062;0;"JOGO COPO";"WHEATON";"ANTIQUE";"6 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240001055;0;"JOGO COPO";"WHEATON";"ANTIQUE";"6 COPOS";"BOUQUET";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240001048;0;"JOGO COPO";"WHEATON";"ANTIQUE";"6 COPOS";"PAPOULA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240031571;0;"JOGO COPO";"WHEATON";"BARROCO";"4 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240000058;0;"JOGO COPO";"WHEATON";"BRASIL";"6 COPOS";"AMAZONAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240000034;0;"JOGO COPO";"WHEATON";"BRASIL";"6 COPOS";"BAHIA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240000263;0;"JOGO COPO";"WHEATON";"BRASIL";"6 COPOS";"CRISTAL OURO PRETO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240000300;0;"JOGO COPO";"WHEATON";"BRASIL";"6 COPOS";"ITAPEMA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240007484;0;"JOGO COPO";"WHEATON";"CRISTAL";"6 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240031311;0;"JOGO COPO";"WHEATON";"TROPICAL";"4 COPOS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993128802;0;"JOGO";"DURALEX";"TEXAS";"6 COPOS 350ML";"LONG DRINK";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891361734528;0;"JOGO JANTAR";"BIONA";"SHANTI";"20 PEÇAAS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7898197481541;0;"JOGO MANTIMENTO";"VISALAR";"QUADRADO";"5 PEÇAAS";"REF 140-D";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896943303017;0;"JOGO MANTIMENTOS";"DOCESAR";"SEM DESCRIÇÃO";"LATA C/5";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725306007;0;"JOGO MARMITEX";"TRITEX";"SEM DESCRIÇÃO";"C/3";"REF 600";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7894993090758;0;"JOGO P/SOBREMESA";"DURALEX";"ASTRAL";"7 PEÇAAS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7898913141063;0;"JOGO PANO PRATO";"SUL BRASIL";"SEMANINHA";"7UN";"40 X 65 CM";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115003405;0;"JOGO POTE";"PLASVALE";"SEM DESCRIÇÃO";"5UN";"PORTA MANTIMENTO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993987409;0;"JOGO PRATO";"DURALEX";"AMBAR";"6 PEÇAAS";"FUNDO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993986808;0;"JOGO PRATO";"DURALEX";"ATRAL";"6 PECAS";"FUNDO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993988000;0;"JOGO PRATO";"DURALEX";"OCEANO";"6 PEÇAAS";"FUNDO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896479950129;0;"JOGO SOBREMESA";"MATINAZZO";"VERAO";"12 PEÇAAS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7892401000955;0;"JOGO SOBREMESA";"UTILITY";"SEM DESCRIÇÃO";"13 PECAS";"REF 407";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240033711;0;"JOGO SOBREMESA";"WHEATON";"CARACOL";"7 PEÇAAS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755657;0;"JOGO TAÇAA SOBREMESA";"CIV";"PRATIK";"6UN 240ML";"AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7898007756340;0;"JOGO TACA SOBREMESA";"CIV";"PRATIK";"C/6 220ML";"RITMO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007755633;0;"JOGO TACA SOBREMESA";"CIV";"PRATIK";"C/6 240ML";"BRANCA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240027604;0;"JOGO TACAS";"WHEATON";"BARROCO";"3UN";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891240026089;0;"JOGO TACAS";"WHEATON";"EMOTIONS";"6 TACAS";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898230049264;0;"JOGO TAPETES";"JUNIOR";"P/BANHEIRO";"C/3";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
